Packet_Size,Protocol,Src_Port,Dst_Port,TCP_Flags,Inter_Arrival_Time
458,6,62617,443,24,0.0
82,17,61069,443,0,0.0010001659393310547
321,6,443,62615,24,0.0010001659393310547
288,17,53,61231,0,0.004998922348022461
66,6,62619,443,2,0.0
60,6,443,62246,16,0.0009999275207519531
66,6,443,62618,18,0.0010221004486083984
54,6,62618,443,16,0.0
1454,6,62618,443,16,0.0009856224060058594
427,6,62618,443,24,0.002012014389038086
60,6,443,62617,16,0.0019927024841308594
60,6,443,62617,16,0.0009922981262207031
1454,6,443,62617,16,0.0019898414611816406
1454,6,443,62617,24,0.0010056495666503906
54,6,62617,443,16,0.0009999275207519531
1454,6,443,62617,16,0.0
1454,6,443,62617,16,0.0010013580322265625
396,6,443,62617,24,0.0009992122650146484
54,6,62617,443,16,0.0009992122650146484
118,6,62617,443,24,0.0
146,6,62617,443,24,0.001001596450805664
982,6,62617,443,24,0.0010004043579101562
60,6,443,62616,16,0.007998943328857422
60,6,443,62615,16,0.02399897575378418
235,17,443,61069,0,0.016000986099243164
131,17,61069,443,0,0.003000974655151367
112,17,61069,443,0,0.0009982585906982422
614,17,61069,443,0,0.0
60,6,443,62617,16,0.004999876022338867
233,6,443,62617,24,0.0009996891021728516
116,6,443,62617,24,0.0
54,6,62617,443,16,0.0010004043579101562
85,6,62617,443,24,0.0
54,6,62615,443,16,0.014006376266479492
85,6,443,62617,24,0.0009987354278564453
420,6,443,62617,24,0.001995563507080078
54,6,62617,443,16,0.0010008811950683594
60,6,443,62618,16,0.017999649047851562
60,6,443,62618,16,0.0
1454,6,443,62618,16,0.0009992122650146484
54,6,62618,443,16,0.0009944438934326172
1454,6,443,62618,24,0.0
1454,6,443,62618,16,0.0010061264038085938
1454,6,443,62618,24,0.0010008811950683594
54,6,62618,443,16,0.0
232,6,443,62618,24,0.0009992122650146484
144,6,62618,443,24,0.0009999275207519531
139,6,443,62246,24,0.029999494552612305
71,17,61002,443,0,0.02900552749633789
60,6,443,62617,16,0.017995595932006836
66,6,62620,443,2,0.000993967056274414
1018,17,443,61069,0,0.035006046295166016
164,17,443,61069,0,0.0009944438934326172
69,17,443,61069,0,0.0010051727294921875
74,17,61069,443,0,0.0009996891021728516
1078,6,443,62618,24,0.004000663757324219
74,17,61069,443,0,0.02300739288330078
66,6,443,62619,18,0.007991790771484375
54,6,62619,443,16,0.0
1454,6,62619,443,16,0.0030014514923095703
456,6,62619,443,24,0.0
67,17,443,61002,0,0.017998456954956055
54,6,62246,443,16,0.002995729446411133
71,17,61002,443,0,0.0010058879852294922
54,6,62618,443,16,0.028992176055908203
342,17,443,61069,0,0.008007049560546875
112,17,443,61069,0,0.003000020980834961
77,17,61069,443,0,0.0009992122650146484
67,17,443,61002,0,0.07500529289245605
66,17,443,61069,0,0.0920102596282959
71,17,61002,443,0,0.07998824119567871
174,6,61902,443,24,0.009996652603149414
60,6,443,62619,16,0.0009942054748535156
60,6,443,62619,16,0.0010058879852294922
1454,6,443,62619,16,0.0009996891021728516
54,6,62619,443,16,0.0
1454,6,443,62619,24,0.00099945068359375
54,6,62619,443,16,0.0
422,6,443,62619,24,0.0010004043579101562
118,6,62619,443,24,0.003004312515258789
146,6,62619,443,24,0.0010013580322265625
1454,6,62619,443,16,0.0010080337524414062
1454,6,62619,443,16,0.000990152359008789
458,6,62619,443,24,0.0009961128234863281
60,6,443,61902,16,0.017999887466430664
1292,17,56945,443,0,0.008005619049072266
1292,17,56945,443,0,0.0009951591491699219
71,17,61002,443,0,0.0050106048583984375
143,6,62616,443,24,0.04698896408081055
67,17,443,61002,0,0.028998851776123047
82,17,443,56945,0,0.0
1292,17,443,56945,0,0.03300142288208008
60,6,443,62616,16,0.0
66,6,62622,443,2,0.004999399185180664
962,6,443,62616,24,0.008004188537597656
85,6,443,62616,24,0.0009968280792236328
67,17,443,61002,0,0.00099945068359375
54,6,62616,443,16,0.0
1292,17,443,56945,0,0.015993356704711914
1292,17,443,56945,0,0.0030088424682617188
1292,17,56945,443,0,0.0009996891021728516
1292,17,443,56945,0,0.001997232437133789
394,17,443,56945,0,0.0009942054748535156
208,17,56945,443,0,0.0
1288,17,56945,443,0,0.0010056495666503906
1288,17,56945,443,0,0.0009996891021728516
394,17,56945,443,0,0.0
66,6,443,62622,18,0.0379948616027832
54,6,62622,443,16,0.0010058879852294922
1454,6,62622,443,16,0.0
453,6,62622,443,24,0.0009996891021728516
626,17,443,56945,0,0.025000572204589844
163,17,443,56945,0,0.0
65,17,443,56945,0,0.00099945068359375
73,17,56945,443,0,0.001001596450805664
69,17,443,56945,0,0.00099945068359375
71,17,61002,443,0,0.006003379821777344
74,17,56945,443,0,0.03199481964111328
60,6,443,62622,16,0.007999658584594727
60,6,443,62622,16,0.0039997100830078125
60,6,443,62619,16,0.010996103286743164
581,6,443,62619,24,0.001005411148071289
85,6,62619,443,24,0.0010004043579101562
60,6,443,62619,16,0.02299976348876953
563,6,443,62619,24,0.0009999275207519531
54,6,62619,443,16,0.0010004043579101562
1288,17,49582,443,0,0.01500558853149414
988,17,49582,443,0,0.0009942054748535156
1454,6,443,62622,16,0.009000301361083984
1454,6,443,62622,24,0.0019998550415039062
54,6,62622,443,16,0.0
1454,6,443,62622,16,0.003994941711425781
363,6,443,62622,24,0.0010051727294921875
54,6,62622,443,16,0.0
118,6,62622,443,24,0.0010004043579101562
67,17,443,61002,0,0.0009987354278564453
60,6,443,62622,16,0.05227851867675781
672,6,443,62622,24,0.0149993896484375
90,17,443,49582,0,0.0010013580322265625
90,17,443,49582,0,0.015001058578491211
76,17,49582,443,0,0.0009996891021728516
54,6,62622,443,16,0.03500056266784668
157,17,443,56945,0,0.028005361557006836
614,17,52982,443,0,0.0069887638092041016
78,17,56945,443,0,0.01401066780090332
85,17,443,52982,0,0.08398914337158203
90,17,52982,443,0,0.0009992122650146484
66,17,443,56945,0,0.01500558853149414
60,6,443,62619,16,0.02200007438659668
66,6,62620,443,2,0.019001007080078125
1274,17,443,49582,0,0.07100272178649902
1274,17,443,49582,0,0.0009965896606445312
1178,17,443,49582,0,0.0030002593994140625
81,17,49582,443,0,0.019994020462036133
90,17,443,49582,0,0.07901549339294434
363,17,443,52982,0,0.07099556922912598
1494,17,443,52982,0,0.000997304916381836
1494,17,443,52982,0,0.000995635986328125
603,17,443,52982,0,0.0
929,17,443,52982,0,0.0010025501251220703
761,17,443,52982,0,0.0009944438934326172
368,17,443,52982,0,0.0020265579223632812
1494,17,443,52982,0,0.007979393005371094
1494,17,443,52982,0,0.0010051727294921875
1494,17,443,52982,0,0.0009989738464355469
1494,17,443,52982,0,0.0019948482513427734
1494,17,443,52982,0,0.0009996891021728516
1494,17,443,52982,0,0.0010061264038085938
1494,17,443,52982,0,0.000993490219116211
1494,17,443,52982,0,0.001001596450805664
1494,17,443,52982,0,0.0009992122650146484
1494,17,443,52982,0,0.0009996891021728516
1494,17,443,52982,0,0.0010006427764892578
1494,17,443,52982,0,0.0009996891021728516
1494,17,443,52982,0,0.001004934310913086
1494,17,443,52982,0,0.0009984970092773438
1494,17,443,52982,0,0.001001596450805664
1494,17,443,52982,0,0.0
90,17,52982,443,0,0.0010039806365966797
66,6,443,62620,18,0.0009996891021728516
54,6,62620,443,16,0.0009951591491699219
91,17,52982,443,0,0.0
92,17,52982,443,0,0.0010139942169189453
92,17,52982,443,0,0.0009884834289550781
94,17,52982,443,0,0.0009932518005371094
96,17,52982,443,0,0.0
94,17,52982,443,0,0.00099945068359375
1494,17,443,52982,0,0.0009992122650146484
1494,17,443,52982,0,0.0
1494,17,443,52982,0,0.0010001659393310547
1494,17,443,52982,0,0.0009999275207519531
1494,17,443,52982,0,0.0010006427764892578
1454,6,62620,443,16,0.0009944438934326172
727,6,62620,443,24,0.0010063648223876953
93,17,52982,443,0,0.0
92,17,52982,443,0,0.0009992122650146484
92,17,52982,443,0,0.00099945068359375
92,17,52982,443,0,0.0
92,17,52982,443,0,0.0010001659393310547
92,17,52982,443,0,0.0009999275207519531
92,17,52982,443,0,0.0010001659393310547
92,17,52982,443,0,0.0
92,17,52982,443,0,0.0009996891021728516
1494,17,443,52982,0,0.0010004043579101562
1494,17,443,52982,0,0.0
1494,17,443,52982,0,0.0009996891021728516
1494,17,443,52982,0,0.0010006427764892578
1494,17,443,52982,0,0.0009996891021728516
1494,17,443,52982,0,0.0
1494,17,443,52982,0,0.0009999275207519531
92,17,52982,443,0,0.00099945068359375
1494,17,443,52982,0,0.0010006427764892578
1494,17,443,52982,0,0.001003265380859375
1494,17,443,52982,0,0.0009963512420654297
1494,17,443,52982,0,0.0010006427764892578
1494,17,443,52982,0,0.0010058879852294922
1494,17,443,52982,0,0.0020084381103515625
1494,17,443,52982,0,0.0009953975677490234
1494,17,443,52982,0,0.0010023117065429688
1494,17,443,52982,0,0.000997781753540039
1494,17,443,52982,0,0.0010006427764892578
92,17,52982,443,0,0.0009942054748535156
1494,17,443,52982,0,0.0009961128234863281
1494,17,443,52982,0,0.0009987354278564453
1494,17,443,52982,0,0.0
1494,17,443,52982,0,0.0010006427764892578
1494,17,443,52982,0,0.0009996891021728516
1494,17,443,52982,0,0.000995635986328125
1494,17,443,52982,0,0.0010039806365966797
1494,17,443,52982,0,0.0010020732879638672
1494,17,443,52982,0,0.0009989738464355469
1494,17,443,52982,0,0.0020055770874023438
1494,17,443,52982,0,0.001999378204345703
97,17,52982,443,0,0.000995635986328125
1494,17,443,52982,0,0.0009996891021728516
1494,17,443,52982,0,0.0010006427764892578
1494,17,443,52982,0,0.0020186901092529297
1494,17,443,52982,0,0.0
1494,17,443,52982,0,0.0009882450103759766
1494,17,443,52982,0,0.0009920597076416016
1494,17,443,52982,0,0.00099945068359375
1494,17,443,52982,0,0.0010004043579101562
1494,17,443,52982,0,0.0010008811950683594
92,17,52982,443,0,0.0009987354278564453
1494,17,443,52982,0,0.0010008811950683594
1494,17,443,52982,0,0.0
1494,17,443,52982,0,0.003004789352416992
1494,17,443,52982,0,0.0
1494,17,443,52982,0,0.0009989738464355469
1494,17,443,52982,0,0.0009961128234863281
1494,17,443,52982,0,0.0010058879852294922
1424,17,443,52982,0,0.0009984970092773438
94,17,52982,443,0,0.0009949207305908203
1494,17,443,52982,0,0.0
85,17,443,52982,0,0.0010001659393310547
92,17,52982,443,0,0.0009999275207519531
92,17,52982,443,0,0.0
85,17,443,52982,0,0.0010001659393310547
66,6,443,62620,18,0.0009996891021728516
66,6,62620,443,16,0.0
1494,17,443,52982,0,0.10401678085327148
1494,17,443,52982,0,0.0009894371032714844
555,17,443,52982,0,0.002003908157348633
92,17,52982,443,0,0.001009225845336914
92,17,52982,443,0,0.0009918212890625
1494,17,443,52982,0,0.0009942054748535156
92,17,52982,443,0,0.0020020008087158203
92,17,52982,443,0,0.0009915828704833984
1494,17,443,52982,0,0.0010027885437011719
1297,17,443,52982,0,0.0019989013671875
1494,17,443,52982,0,0.0010063648223876953
1494,17,443,52982,0,0.001994609832763672
296,17,443,52982,0,0.002004384994506836
85,17,443,52982,0,0.0010035037994384766
94,17,52982,443,0,0.0020177364349365234
93,17,52982,443,0,0.000980377197265625
93,17,52982,443,0,0.017996549606323242
1288,17,63071,443,0,0.06899571418762207
1031,17,63071,443,0,0.0009965896606445312
85,17,443,52982,0,0.002004861831665039
60,6,443,62620,16,0.017002105712890625
60,6,443,62620,16,0.000997304916381836
1454,6,443,62620,16,0.009010553359985352
71,17,443,63071,0,0.05401730537414551
67,17,443,63071,0,0.0009715557098388672
74,17,63071,443,0,0.038001060485839844
54,6,62620,443,16,0.03099846839904785
382,17,443,63071,0,0.042006731033325195
78,17,63071,443,0,0.06700372695922852
66,17,443,63071,0,0.0869905948638916
1454,6,443,62620,16,0.12099361419677734
54,6,62620,443,16,0.07500004768371582
54,6,62618,443,17,0.22700023651123047
54,6,62622,443,17,0.0020046234130859375
54,6,62616,443,17,0.0
54,6,62615,443,17,0.0010001659393310547
54,6,62617,443,17,0.0050046443939208984
54,6,62619,443,17,0.007996082305908203
60,6,443,62616,17,0.048999786376953125
54,6,62616,443,16,0.0
60,6,443,62622,17,0.002994060516357422
54,6,62622,443,16,0.001007080078125
60,6,443,62617,17,0.01200556755065918
54,6,62617,443,16,0.0029952526092529297
60,6,443,62615,17,0.013997316360473633
54,6,62615,443,16,0.0009999275207519531
60,6,443,62618,17,0.029001474380493164
54,6,62618,443,16,0.00099945068359375
78,6,443,62619,24,0.2070002555847168
60,6,443,62619,17,0.001001596450805664
54,6,62619,443,20,0.0019948482513427734
74,17,53381,53,0,0.44501352310180664
90,17,53,53381,0,0.06498551368713379
71,17,61002,443,0,0.001004934310913086
72,17,443,61002,0,0.12200117111206055
75,17,61002,443,0,0.034999847412109375
250,17,49582,443,0,0.013994932174682617
90,17,443,49582,0,0.06899809837341309
77,17,49582,443,0,0.028011083602905273
1288,17,49582,443,0,0.08700346946716309
1292,17,49582,443,0,0.0009918212890625
214,17,49582,443,0,0.0010046958923339844
420,6,443,62620,24,0.010994434356689453
118,6,62620,443,24,0.001001119613647461
90,17,443,49582,0,0.06099343299865723
90,17,443,49582,0,0.025012969970703125
76,17,49582,443,0,0.000997781753540039
1274,17,443,49582,0,0.03699374198913574
1274,17,443,49582,0,0.001001596450805664
186,17,443,49582,0,0.0010004043579101562
1274,17,443,49582,0,0.00099945068359375
730,17,443,49582,0,0.008019208908081055
90,17,443,49582,0,0.000989675521850586
81,17,49582,443,0,0.012990951538085938
90,17,443,49582,0,0.08800005912780762
55,6,62708,443,16,0.02300548553466797
60,6,443,62708,16,0.025013208389282227
54,6,62708,443,16,0.000989675521850586
66,6,443,62708,16,0.04499173164367676
60,6,443,62620,16,0.03900146484375
1274,17,443,49582,0,0.08299660682678223
1274,17,443,49582,0,0.001007080078125
218,17,443,49582,0,0.0009989738464355469
81,17,49582,443,0,0.027995824813842773
90,17,443,49582,0,0.0840005874633789
233,17,61069,443,0,0.43700504302978516
87,17,60022,53,0,0.063995361328125
103,17,53,60022,0,0.05199933052062988
1292,17,64177,443,0,0.00099945068359375
1292,17,64177,443,0,0.002001047134399414
70,17,443,61069,0,0.04699897766113281
82,17,443,64177,0,0.01699995994567871
1292,17,443,64177,0,0.004999637603759766
1292,17,443,64177,0,0.0009996891021728516
1292,17,443,64177,0,0.0
1292,17,64177,443,0,0.00099945068359375
1292,17,443,64177,0,0.0010001659393310547
1292,17,443,64177,0,0.0
81,17,64177,443,0,0.00099945068359375
1292,17,443,64177,0,0.0009999275207519531
82,17,64177,443,0,0.0
74,17,61069,443,0,0.0010004043579101562
66,6,62625,443,2,0.03400087356567383
173,17,443,61069,0,0.027000904083251953
161,17,443,61069,0,0.0010004043579101562
77,17,61069,443,0,0.0009992122650146484
79,17,64177,443,0,0.0010061264038085938
180,17,443,64177,0,0.0009982585906982422
207,17,64177,443,0,0.000995635986328125
1064,17,64177,443,0,0.0009999275207519531
66,6,62626,443,2,0.0010056495666503906
71,17,61002,443,0,0.03199434280395508
66,6,443,62625,18,0.007001161575317383
54,6,62625,443,16,0.0009987354278564453
1454,6,62625,443,16,0.0010204315185546875
455,6,62625,443,24,0.0009877681732177734
187,17,443,64177,0,0.005987405776977539
211,17,64177,443,0,0.0010046958923339844
1010,17,443,64177,0,0.014000654220581055
163,17,443,64177,0,0.0010249614715576172
75,17,64177,443,0,0.0
75,17,64177,443,0,0.000980377197265625
66,6,443,62626,18,0.0009918212890625
54,6,62626,443,16,0.0
1454,6,62626,443,16,0.000997781753540039
428,6,62626,443,24,0.0
69,17,443,64177,0,0.0010037422180175781
73,17,64177,443,0,0.0020062923431396484
67,17,443,64177,0,0.0509943962097168
60,6,443,62625,16,0.0010013580322265625
60,6,443,62625,16,0.0009932518005371094
1454,6,443,62625,16,0.0010063648223876953
1454,6,443,62625,24,0.001004934310913086
1454,6,443,62625,16,0.0009975433349609375
54,6,62625,443,16,0.0
1454,6,443,62625,24,0.001001596450805664
103,6,443,62625,24,0.0009982585906982422
54,6,62625,443,16,0.0
128,6,62625,443,24,0.0009961128234863281
678,17,443,64177,0,0.011001348495483398
288,17,443,64177,0,0.0010230541229248047
60,6,443,62626,16,0.0009875297546386719
60,6,443,62626,16,0.0009930133819580078
77,17,64177,443,0,0.0009961128234863281
1454,6,443,62626,16,0.0009992122650146484
1454,6,443,62626,24,0.0010006427764892578
1454,6,443,62626,16,0.0
54,6,62626,443,16,0.0010006427764892578
1454,6,443,62626,16,0.0009992122650146484
369,6,443,62626,24,0.00099945068359375
54,6,62626,443,16,0.0
118,6,62626,443,24,0.0009992122650146484
146,6,62626,443,24,0.0010020732879638672
67,17,443,61002,0,0.0
66,17,443,61069,0,0.00099945068359375
507,6,62626,443,24,0.0020051002502441406
1038,6,443,62625,24,0.02699446678161621
60,6,443,62626,16,0.023003578186035156
233,6,443,62626,24,0.00699615478515625
116,6,443,62626,24,0.0010008811950683594
54,6,62626,443,16,0.0009989738464355469
85,6,62626,443,24,0.0
60,6,443,62626,16,0.010000944137573242
85,6,443,62626,24,0.0010004043579101562
66,17,443,64177,0,0.003001689910888672
962,6,443,62626,24,0.0009970664978027344
85,6,443,62626,24,0.0
54,6,62626,443,16,0.0009989738464355469
54,6,62625,443,16,0.0070018768310546875
75,17,51711,53,0,0.023994922637939453
60,6,443,62626,16,0.04399824142456055
91,17,53,51711,0,0.02599930763244629
1292,17,49950,443,0,0.012012243270874023
1292,17,49950,443,0,0.0010001659393310547
82,17,443,49950,0,0.06099414825439453
1292,17,443,49950,0,0.0010061264038085938
1292,17,443,49950,0,0.0009975433349609375
1292,17,49950,443,0,0.003997087478637695
1292,17,443,49950,0,0.0069980621337890625
1292,17,443,49950,0,0.0010018348693847656
1292,17,443,49950,0,0.0010004043579101562
1292,17,443,49950,0,0.0010194778442382812
81,17,49950,443,0,0.0009853839874267578
82,17,49950,443,0,0.004994392395019531
79,17,49950,443,0,0.04800057411193848
730,17,443,49950,0,0.005998373031616211
82,17,49950,443,0,0.0020003318786621094
125,17,49950,443,0,0.0010056495666503906
115,17,49950,443,0,0.000997781753540039
439,17,49950,443,0,0.000995635986328125
71,17,61002,443,0,0.029015302658081055
737,17,443,49950,0,0.01600050926208496
212,17,49950,443,0,0.0009992122650146484
673,17,443,49950,0,0.008986234664916992
75,17,49950,443,0,0.0
163,17,443,49950,0,0.00400543212890625
75,17,49950,443,0,0.0009937286376953125
69,17,443,49950,0,0.003999948501586914
73,17,49950,443,0,0.0010006427764892578
67,17,443,49950,0,0.037016868591308594
900,17,61002,443,0,0.005985260009765625
293,17,61002,443,0,0.0299985408782959
67,17,443,61002,0,0.0010056495666503906
330,17,443,49950,0,0.024994373321533203
